,ABCB4,ABEV3,AGRO3,ALOS3,ALPA4,ALUP11,AMOB3,ANIM3,ARML3,ASAI3,AUAU3,AURE3,AXIA3,AXIA6,AXIA7,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BHIA3,BLAU3,BMOB3,BPAC11,BRAP4,BRAV3,BRBI11,BRKM5,BRSR6,CAML3,CASH3,CBAV3,CEAB3,CMIG4,CMIN3,COGN3,CPFE3,CPLE3,CSAN3,CSMG3,CSNA3,CURY3,CVCB3,CXSE3,CYRE3,CYRE4,DESK3,DIRR3,DXCO3,ECOR3,EGIE3,EMBJ3,ENEV3,ENGI11,EQTL3,EVEN3,EZTC3,FESA4,FLRY3,FRAS3,GFSA3,GGBR4,GGPS3,GMAT3,GOAU4,GRND3,GUAR3,HAPV3,HBOR3,HBSA3,HYPE3,IGTI11,INTB3,IRBR3,ISAE4,ITSA4,ITUB4,JHSF3,JSLG3,KEPL3,KLBN11,LAVV3,LEVE3,LJQQ3,LOGG3,LREN3,LWSA3,MBRF3,MDIA3,MDNE3,MGLU3,MILS3,MOTV3,MOVI3,MRVE3,MULT3,MYPK3,NATU3,ODPV3,ONCO3,ORVR3,PCAR3,PETR3,PETR4,PGMN3,PLPL3,PNVL3,POMO4,POSI3,PRIO3,PRNR3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RANI3,RAPT4,RCSL3,RCSL4,RDOR3,RECV3,RENT3,RENT4,SANB11,SAPR11,SBFG3,SBSP3,SEER3,SIMH3,SLCE3,SMFT3,SMTO3,SOJA3,SUZB3,SYNE3,TAEE11,TEND3,TFCO4,TGMA3,TIMS3,TOTS3,TTEN3,TUPY3,UGPA3,UNIP6,USIM5,VALE3,VAMO3,VBBR3,VIVA3,VIVT3,VLID3,VULC3,WEGE3,YDUQ3,IBOV,SELIC
2002-01-15,,0.6413087248802185,,,,,,,,,,,6.5201029777526855,,,,,0.5391362905502319,0.8490083813667297,,,,48.01313400268555,,,,0.3052417039871216,,,2049.33642578125,,,,,,1748.362060546875,,,0.13664385676383972,0.4867807924747467,,,0.9353364706039429,,,,0.2539912164211273,,,,,,,,,,,,,0.0837443619966507,,,,970.463134765625,,,0.32907918095588684,,0.2863701581954956,,,,,,,,0.02065429277718067,0.3215440809726715,1.1094516515731812,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3160618841648102,,,,,2.7251956462860107,1.483250379562378,1.1518608331680298,,,0.21413858234882355,0.13102605938911438,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.3106982707977295,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8198592662811279,1.043226718902588,1.5443522930145264,,,,3.0168516635894775,,2453.501953125,0.19077637791633606,,13011.0,1.3845771582317248
2002-01-16,,0.6397549510002136,,,,,,,,,,,6.655938148498535,,,,,0.5553103685379028,0.8393109440803528,,,,48.01313400268555,,,,0.30931150913238525,,,2018.2855224609375,,,,,,1844.522216796875,,,0.13664385676383972,0.49977487325668335,,,0.9010573029518127,,,,0.2539912164211273,,,,,,,,,,,,,0.0820789560675621,,,,962.76123046875,,,0.32246485352516174,,0.2863701581954956,,,,,,,,0.02093593217432499,0.3215440809726715,1.1223516464233398,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3160618841648102,,,,,2.7251956462860107,1.4902052879333496,1.1466126441955566,,,0.21413858234882355,0.13102605938911438,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.3937251567840576,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8198592662811279,1.023571491241455,1.5480306148529053,,,,3.0064034461975098,,2453.501953125,0.19077637791633606,,13084.0,1.385534160170318
2002-01-17,,0.6397549510002136,,,,,,,,,,,6.787245273590088,,,,,0.5520758032798767,0.8425439596176147,,,,48.01313400268555,,,,0.325591117143631,,,2105.227294921875,,,,,,1870.747314453125,,,0.13664385676383972,0.4881135821342468,,,0.9141159653663635,,,,0.2539912164211273,,,,,,,,,,,,,0.08326852321624756,,,,978.1651611328125,,,0.32742583751678467,,0.2863701581954956,,,,,,,,0.02159312553703785,0.32902172207832336,1.1558936834335327,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3160618841648102,,,,,2.7251956462860107,1.5119776725769043,1.167845606803894,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.4345991611480713,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8273125290870667,1.0583456754684448,1.5633575916290283,,,,3.02990984916687,,2453.501953125,0.19077637791633606,,13337.0,1.386491757012727
2002-01-18,,0.6397701501846313,,,,,,,,,,,6.904970169067383,,,,,0.5375193357467651,0.8425439596176147,,,,48.01313400268555,,,,0.3215213119983673,,,2161.117919921875,,,,,,2005.371337890625,,,0.13664385676383972,0.47811803221702576,,,0.89942467212677,,,,0.2539912164211273,,,,,,,,,,,,,0.0837443619966507,,,,939.655029296875,,,0.32246485352516174,,0.2863701581954956,,,,,,,,0.02215641364455223,0.33350828289985657,1.1481529474258423,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3160618841648102,,,,,2.7251956462860107,1.5134902000427246,1.1673688888549805,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.21328847110271454,342.2110290527344,1347.6572265625,,,,,,,,2.528270959854126,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.834765613079071,1.0492745637893677,1.5541621446609497,,,,3.1787946224212646,,2453.501953125,0.19077637791633606,,13373.0,1.3874501470602243
2002-01-21,,0.6352163553237915,,,,,,,,,,,6.769134521484375,,,,,0.5229623317718506,0.8296146392822266,,,,48.01313400268555,,,,0.3133813738822937,,,2223.21923828125,,,,,,1970.4041748046875,,,0.13664385676383972,0.46579036116600037,,,0.9092189073562622,,,,0.2539912164211273,,,,,,,,,,,,,0.0837443619966507,,,,939.655029296875,,,0.31998419761657715,,0.2863701581954956,,,,,,,,0.02128017693758011,0.32603082060813904,1.135252594947815,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3160618841648102,,,,,2.7251956462860107,1.487181305885315,1.1571100950241089,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.21328847110271454,342.2110290527344,1347.6572265625,,,,,,,,2.5810675621032715,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8273125290870667,1.043226718902588,1.5327035188674927,,,,3.2271153926849365,,2453.501953125,0.19077637791633606,,13155.0,1.3884091320115373
2002-01-22,,0.626059353351593,,,,,,,,,,,6.794038772583008,,,,,0.5359018445014954,0.8350015878677368,,,,48.01313400268555,,,,0.30931150913238525,,,2266.627685546875,,,,,,1929.0260009765625,,,0.13664385676383972,0.4631247818470001,,,0.887998104095459,,,,0.2539912164211273,,,,,,,,,,,,,0.0837443619966507,,,,924.2503662109375,,,0.32246485352516174,,0.2863701581954956,,,,,,,,0.020967232063412666,0.3230396509170532,1.1478309631347656,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3591614067554474,,,,,2.7251956462860107,1.4817382097244263,1.1475664377212524,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.21328847110271454,342.2110290527344,1347.6572265625,,,,,,,,2.5734035968780518,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8198592662811279,1.0326428413391113,1.5480306148529053,,,,3.1082701683044434,,2453.501953125,0.19077637791633606,,13004.0,1.3893693067704824
2002-01-23,,0.6397701501846313,,,,,,,,,,,7.040805339813232,,,,,0.5369803309440613,0.8468535542488098,,,,48.01313400268555,,,,0.3215213119983673,,,2235.63916015625,,,,,,1993.1328125,,,0.13664385676383972,0.4797840714454651,,,0.8814690709114075,,,,0.2539912164211273,,,,,,,,,,,,,0.08445806801319122,,,,939.655029296875,,,0.3265990912914276,,0.2863701581954956,,,,,,,,0.02190605364739895,0.32902172207832336,1.1610543727874756,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3591614067554474,,,,,2.7251956462860107,1.4753880500793457,1.1380233764648438,,,0.21413858234882355,0.13525249063968658,,,,,,0.026971828192472458,,,0.00020065924036316574,0.21328847110271454,342.2110290527344,1347.6572265625,,,,,,,,2.5925636291503906,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8273125290870667,1.0885844230651855,1.594011902809143,,,,3.1213302612304688,,2453.501953125,0.19077637791633606,,13232.0,1.3903296798306994
2002-01-24,,0.6359606981277466,,,,,,,,,,,7.233240127563477,,,,,0.5283538103103638,0.838233470916748,,,,48.01313400268555,,,,0.3133813738822937,,,2235.63916015625,,,,,,1981.4764404296875,,,0.13664385676383972,0.4964430630207062,,,0.8700423836708069,,,,0.2539912164211273,,,,,,,,,,,,,0.08921628445386887,,,,924.2503662109375,,,0.32246485352516174,,0.28014466166496277,,,,,,,,0.022250305861234665,0.3305175006389618,1.135252594947815,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3720913529396057,,,,,2.7251956462860107,1.4635944366455078,1.1206068992614746,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.5510494709014893,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8273125290870667,1.0734648704528809,1.639992594718933,,,,3.122636556625366,,2453.501953125,0.19077637791633606,,13162.0,1.3912900528909162
2002-01-25,,0.6359606981277466,,,,,,,,,,,7.233240127563477,,,,,0.5283538103103638,0.838233470916748,,,,48.01313400268555,,,,0.3133813738822937,,,2235.63916015625,,,,,,1981.4764404296875,,,0.13664385676383972,0.4964430630207062,,,0.8700423836708069,,,,0.2539912164211273,,,,,,,,,,,,,0.08921628445386887,,,,924.2503662109375,,,0.32246485352516174,,0.28014466166496277,,,,,,,,0.022250305861234665,0.3305175006389618,1.135252594947815,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3720913529396057,,,,,2.7251956462860107,1.4635944366455078,1.1206068992614746,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.5510494709014893,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8273125290870667,1.0734648704528809,1.639992594718933,,,,3.122636556625366,,2453.501953125,0.19077637791633606,,,1.392251814060037
2002-01-28,,0.6352009773254395,,,,,,,,,,,7.312476634979248,,,,,0.5127191543579102,0.8242272138595581,,,,48.01313400268555,,,,0.30931150913238525,,,2111.437744140625,,,,,,1923.19873046875,,,0.13664385676383972,0.4881135821342468,,,0.8569835424423218,,,,0.2539912164211273,,,,,,,,,,,,,0.08921628445386887,,,,955.058837890625,,,0.31998419761657715,,0.28014466166496277,,,,,,,,0.0212175901979208,0.3275262117385864,1.135252594947815,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3720913529396057,,,,,2.7251956462860107,1.515001654624939,1.1618813276290894,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.4543983936309814,,,,,,,,0.04965009167790413,,,,,,,,3.7840802669525146,,0.8198592662811279,1.043226718902588,1.6323294639587402,,,,3.1213302612304688,,2453.501953125,0.19077637791633606,,13002.0,1.3932141701329739
2002-01-29,,0.6352009773254395,,,,,,,,,,,7.126834392547607,,,,,0.4879184663295746,0.8005239963531494,,,,48.01313400268555,,,,0.2971019148826599,,,2049.33642578125,,,,,,1870.747314453125,,,0.13664385676383972,0.4731203317642212,,,0.829233705997467,,,,0.260503888130188,,,,,,,,,,,,,0.08088941127061844,,,,931.9524536132812,,,0.3183303475379944,,0.28014466166496277,,,,,,,,0.021561816334724426,0.3230396509170532,1.109386682510376,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3720913529396057,,,,,2.7251956462860107,1.4817382097244263,1.14207923412323,,,0.21413858234882355,0.13102605938911438,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.3275163173675537,,,,,,,,0.05092316120862961,,,,,,,,3.7840802669525146,,0.797499418258667,1.0356671810150146,1.690572738647461,,,,3.0703964233398438,,2453.501953125,0.19077637791633606,,12501.0,1.3941771211097267
2002-01-30,,0.6153973937034607,,,,,,,,,,,7.335115909576416,,,,,0.4879184663295746,0.8005239963531494,,,,48.01313400268555,,,,0.2971019148826599,,,2111.37548828125,,,,,,1923.19873046875,,,0.13664385676383972,0.4747862219810486,,,0.8161748647689819,,,,0.260503888130188,,,,,,,,,,,,,0.0820789560675621,,,,916.548583984375,,,0.3141963481903076,,0.28014466166496277,,,,,,,,0.02184346877038479,0.3215440809726715,1.1029367446899414,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3720913529396057,,,,,2.7251956462860107,1.4950435161590576,1.13945472240448,,,0.21413858234882355,0.13102605938911438,,,,,,0.026971828192472458,,,0.00020065924036316574,0.20662330090999603,342.2110290527344,1347.6572265625,,,,,,,,2.4222519397735596,,,,,,,,0.05092316120862961,,,,,,,,3.7840802669525146,,0.7825927734375,1.0598578453063965,1.594011902809143,,,,3.02990984916687,,2453.501953125,0.19077637791633606,,12532.0,1.3951406669902953
2002-01-31,,0.6093050241470337,,,,,,,,,,,8.188615798950195,,,,,0.48522311449050903,0.8123754858970642,,,,48.01313400268555,,,,0.2930319905281067,,,2142.48779296875,,,,,,2078.80224609375,,,0.13664385676383972,0.5081045031547546,,,0.8112778067588806,,,,0.260503888130188,,,,,,,,,,,,,0.08564761281013489,,,,885.739501953125,,,0.3141963481903076,,0.28014466166496277,,,,,,,,0.022031249478459358,0.3200484812259674,1.093196153640747,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3720913529396057,,,,,2.7251956462860107,1.5119776725769043,1.1690387725830078,,,0.21413858234882355,0.13313928246498108,,,,,,0.026971828192472458,,,0.00020065924036316574,0.21328847110271454,342.2110290527344,1347.6572265625,,,,,,,,2.573615550994873,,,,,,,,0.05092316120862961,,,,,,,,3.7840802669525146,,0.797499418258667,1.0840481519699097,1.5694880485534668,,,,3.0560302734375,,2453.501953125,0.19077637791633606,,12721.0,1.3961050060759521
2002-02-01,,0.6016892194747925,,,,,,,,,,,8.48971939086914,,,,,0.49115344882011414,0.8005239963531494,,,,48.01313400268555,,,,0.2930319905281067,,,2248.059814453125,,,,,,2028.099365234375,,,0.13664385676383972,0.49977487325668335,,,0.8161748647689819,,,,0.260503888130188,,,,,,,,,,,,,0.0826735645532608,,,,908.8461303710938,,,0.3183303475379944,,0.28014466166496277,,,,,,,,0.02184346877038479,0.3125708997249603,1.0836503505706787,,,3.860436201095581,,,0.6231236457824707,,,4547.89208984375,,,,,,,,,,,0.3720913529396057,,,,,2.7251956462860107,1.49685800075531,1.1499522924423218,,,0.21413858234882355,0.13652054965496063,,,,,,0.026971828192472458,,,0.00020065924036316574,0.21328847110271454,342.2110290527344,1347.6572265625,,,,,,,,2.64919114112854,,,,,,,,0.05092316120862961,,,,,,,,3.7840802669525146,,0.8273125290870667,1.0583456754684448,1.6261987686157227,,,,3.02990984916687,,2453.501953125,0.19077637791633606,,12659.0,1.3970705349692407
